,skill,group,feature_0,feature_1,normal_learning_aware0_score,test_score_dist,cost_to_test,prob_accept_at_threshold,exp_utility_from_school,take_test_at_threshold,admitted,skillcut,skillround,testcut,testround
0,-0.24032161379674463,A,0.612866863775155,-1.2498809470811652,-0.21233802776867006,"('NORMAL', 0.3064334318875775, 3.0)",0.5,0.0744820457709241,0.3724102288546205,False,False,0.39,-0.24285714285714285,0.215,-1.25
1,1.3754798645388986,A,1.0485305307475703,0.9478316282653805,0.6654540530043169,"('NORMAL', 0.5242652653737851, 3.0)",0.5,0.35028487239184725,1.7514243619592362,True,False,0.925,1.3714285714285714,0.755,0.95
2,-1.2247248926402812,A,-3.788953643671703,-1.1124340877204681,-1.6337959104640571,"('NORMAL', -1.8944768218358514, 3.0)",0.5,0.000514926272026095,0.002574631360130475,False,False,0.095,-1.2285714285714284,0.25,-1.1
3,1.1949800245432547,A,2.0318026170764645,-0.17029097698863493,0.6205038800292765,"('NORMAL', 1.0159013085382322, 3.0)",0.5,0.41881852023194066,2.094092601159703,True,False,0.8949999999999999,1.2,0.475,-0.175
4,0.7702835775495583,A,-1.218570230387947,0.5974064926170337,-0.20705457925697113,"('NORMAL', -0.6092851151939735, 3.0)",0.5,0.08250499949201329,0.41252499746006643,False,False,0.805,0.7714285714285715,0.6599999999999999,0.6
5,0.13402864809225426,A,-0.28552638559984933,-0.43968417390955805,-0.24173685316980245,"('NORMAL', -0.14276319279992467, 3.0)",0.5,0.068584991268827,0.342924956344135,False,False,0.5700000000000001,0.1285714285714286,0.40499999999999997,-0.45
6,0.5918344449190909,A,-1.7149246782999437,0.21077602854582955,-0.5013828832513714,"('NORMAL', -0.8574623391499718, 3.0)",0.5,0.0510528111627353,0.2552640558136765,False,False,0.735,0.5857142857142856,0.5650000000000001,0.2
7,0.3766008851527858,A,1.6500010624773256,0.5471442441537532,0.7323817688770262,"('NORMAL', 0.8250005312386628, 3.0)",0.5,0.21545805952230457,1.0772902976115228,True,False,0.6799999999999999,0.37142857142857144,0.65,0.55
8,1.1156662132028652,A,0.38062660976062956,1.3419037740679614,0.5741767946095303,"('NORMAL', 0.19031330488031478, 3.0)",0.5,0.23350204588276546,1.1675102294138273,True,False,0.885,1.1142857142857143,0.825,1.35
9,-0.7487597244086697,A,-1.2710555147031142,0.7917381427580563,-0.1597724573150193,"('NORMAL', -0.6355277573515571, 3.0)",0.5,0.011286401357097797,0.056432006785488986,False,False,0.215,-0.7428571428571429,0.7150000000000001,0.8
10,1.2373476860064676,A,1.5863443459778503,1.762203918095461,1.1161827546911038,"('NORMAL', 0.7931721729889252, 3.0)",0.5,0.378642256299905,1.893211281499525,True,True,0.905,1.2428571428571427,0.8800000000000001,1.75
11,-1.3206946314141512,A,-2.3707454092662106,-2.4872612956100077,-1.6193355682920727,"('NORMAL', -1.1853727046331053, 3.0)",0.5,0.0017043874300145534,0.008521937150072767,False,False,0.08,-1.3142857142857143,0.05500000000000001,-2.475
12,0.067573713342264,A,1.089904343365219,-0.4274191692814312,0.22082839136126256,"('NORMAL', 0.5449521716826095, 3.0)",0.5,0.129717433584575,0.648587167922875,True,False,0.545,0.07142857142857142,0.41,-0.425
13,1.457943204166305,A,1.1079818055003139,0.807849632836278,0.6386104794455306,"('NORMAL', 0.5539909027501569, 3.0)",0.5,0.37456787780857936,1.872839389042897,True,False,0.93,1.457142857142857,0.72,0.8
14,-0.2389747903299617,A,0.17529018274517352,-0.1186437790051726,0.018882134580000307,"('NORMAL', 0.08764509137258676, 3.0)",0.5,0.05835425669383787,0.29177128346918935,False,False,0.39,-0.24285714285714285,0.49000000000000005,-0.125
15,-0.5045808647814255,A,-0.33021978467747404,-0.028265253954345204,-0.11949501287727309,"('NORMAL', -0.16510989233873702, 3.0)",0.5,0.030879921410950972,0.15439960705475486,False,False,0.29500000000000004,-0.5,0.515,-0.025
16,0.4509198641435513,A,0.5678824980567633,1.1351301493472434,0.5676708824680022,"('NORMAL', 0.28394124902838164, 3.0)",0.5,0.14523352666033995,0.7261676333016998,True,False,0.7,0.4571428571428572,0.79,1.125
17,0.8072291714498243,A,0.2976286897348004,0.2967012400127005,0.1981099765825003,"('NORMAL', 0.1488143448674002, 3.0)",0.5,0.17634146694937258,0.8817073347468629,True,False,0.8099999999999999,0.8142857142857143,0.5900000000000001,0.3
18,0.3722901617513458,A,-2.601441878355433,1.1839723730895981,-0.4724898350886117,"('NORMAL', -1.3007209391777166, 3.0)",0.5,0.02182691419696181,0.10913457098480905,False,False,0.675,0.37142857142857144,0.8,1.175
19,-0.7166410365596418,A,-1.679987693500943,-1.0173560257350853,-0.899114573078676,"('NORMAL', -0.8399938467504715, 3.0)",0.5,0.00865412485135042,0.0432706242567521,False,False,0.22999999999999998,-0.7142857142857143,0.27,-1.025
20,-0.0948500691507652,A,0.2664252340539635,0.12259539643987209,0.12967354349794522,"('NORMAL', 0.13321261702698176, 3.0)",0.5,0.07225211519811192,0.3612605759905596,False,False,0.465,-0.09999999999999999,0.545,0.125
21,-1.1799471507424963,A,-1.8927309873406357,-1.27310494606523,-1.055278644468622,"('NORMAL', -0.9463654936703179, 3.0)",0.5,0.003374347254371801,0.016871736271859006,False,False,0.11000000000000001,-1.1857142857142857,0.215,-1.275
22,0.19994793210898681,A,-0.7359596322591795,1.1673115982650628,0.14378398866862777,"('NORMAL', -0.36797981612958974, 3.0)",0.5,0.05723881267494013,0.28619406337470066,False,False,0.595,0.19999999999999998,0.795,1.175
23,0.9324361417865431,A,-1.6135800523065265,1.7231847939108,0.03653491386809119,"('NORMAL', -0.8067900261532632, 3.0)",0.5,0.07944301268744458,0.3972150634372229,False,False,0.835,0.9285714285714286,0.875,1.725
24,0.2985837339671086,A,1.7276467045346569,0.5164492018576927,0.7480319687974498,"('NORMAL', 0.8638233522673284, 3.0)",0.5,0.2088971604895581,1.0444858024477903,True,False,0.64,0.3,0.64,0.525
