,skill,group,feature_0,feature_1,normal_learning_aware0_score,test_score_dist,cost_to_test,prob_accept_at_threshold,exp_utility_from_school,take_test_at_threshold,admitted,skillcut,skillround,testcut,testround
0,1.1423973916189916,A,-2.499406047388824,5.422162395792504,0.0057069277188412995,"('NORMAL', 0.7129571130371796, 2.1256952990255926)",0.0,0.4460670050282106,2.230335025141053,True,False,0.945,1.1444444444444446,0.93,5.4
1,0.3904101430290959,A,-0.08255113002385367,-1.4630030594805647,-0.00658913249621449,"('NORMAL', 1.0114722184184541, 2.1256952990255926)",0.0,0.52281745214141,2.6140872607070498,True,False,0.72,0.3888888888888889,0.32,-1.45
2,0.4383036465411278,A,-1.0714446937389543,-5.917801518851664,-0.3161891472351567,"('NORMAL', 0.8893301468103141, 2.1256952990255926)",0.0,0.4897123887748923,2.4485619438744615,True,False,0.74,0.43333333333333335,0.04,-5.9
3,0.4442682235508562,A,-3.774032227606579,1.9350865222362925,-0.2957883167132709,"('NORMAL', 0.5555231000248149, 2.1256952990255926)",0.0,0.3994975471023504,1.997487735511752,True,False,0.74,0.4444444444444444,0.6849999999999999,1.95
4,-0.2711239314519154,A,-1.8383562451016031,2.255983816152206,-0.05316567625983556,"('NORMAL', 0.7946059327384414, 2.1256952990255926)",0.0,0.4593779373321978,2.2968896866609887,True,False,0.37,-0.26666666666666666,0.72,2.25
5,-0.279154210531251,A,-2.380024227552407,2.1651972193312474,-0.12110251778624692,"('NORMAL', 0.7277024236774768, 2.1256952990255926)",0.0,0.44116500163493766,2.2058250081746884,True,False,0.365,-0.2777777777777778,0.71,2.15
6,0.5113374598495952,A,-1.1777824393138416,-4.9784788813075265,-0.28811406602306733,"('NORMAL', 0.8761959602696907, 2.1256952990255926)",0.0,0.4865815872539774,2.4329079362698867,True,False,0.775,0.5111111111111111,0.06999999999999999,-5.0
7,0.15331927215332908,A,-1.7061835637117388,5.347570168551878,0.09621460832841311,"('NORMAL', 0.8109310921967667, 2.1256952990255926)",0.0,0.46649707782226135,2.332485389111307,True,False,0.6,0.15555555555555556,0.925,5.35
8,2.4857801701033146,A,3.074749452511344,2.831714151324626,0.5523251679603581,"('NORMAL', 1.4014426338306616, 2.1256952990255926)",0.0,0.6397917365151254,3.1989586825756273,True,True,1.0,2.488888888888889,0.78,2.85
9,0.029382532937151543,A,-0.5592580846497197,4.35159992686074,0.18865472784090234,"('NORMAL', 0.9525922973385089, 2.1256952990255926)",0.0,0.5044364316653813,2.5221821583269066,True,False,0.53,0.03333333333333333,0.8800000000000001,4.35
10,-0.9072709208384041,A,-1.891378532554329,-4.462897665131222,-0.3501323503104361,"('NORMAL', 0.7880569447901853, 2.1256952990255926)",0.0,0.45359923503331034,2.2679961751665516,True,False,0.11499999999999999,-0.911111111111111,0.09,-4.45
11,-1.474216692990094,A,-2.315470758241454,1.1945518761526102,-0.1554704591776945,"('NORMAL', 0.7356756725289617, 2.1256952990255926)",0.0,0.4358561396655185,2.1792806983275925,True,False,0.03,-1.4777777777777779,0.615,1.2
12,0.2162332903083844,A,-0.24005716394112914,5.2724530674221946,0.2662165575057868,"('NORMAL', 0.9920180385356729, 2.1256952990255926)",0.0,0.5164010340495844,2.582005170247922,True,True,0.63,0.2111111111111111,0.925,5.25
13,-2.249334694463845,A,-5.78956893611401,-3.3082466198499065,-0.7608235988691121,"('NORMAL', 0.30657635993836196, 2.1256952990255926)",0.0,0.3198645280705861,1.5993226403529304,True,False,0.0,-2.2444444444444445,0.155,-3.3
14,-0.8497498023507372,A,-2.70469604704052,-0.5398793215650403,-0.276507559854975,"('NORMAL', 0.6876009505967124, 2.1256952990255926)",0.0,0.42678611137699396,2.1339305568849696,True,False,0.13,-0.8444444444444444,0.44000000000000006,-0.55
15,0.3461661560676745,A,0.04417639052998684,1.6914718355158846,0.1448686516304577,"('NORMAL', 1.0271248249862006, 2.1256952990255926)",0.0,0.5268129828866726,2.6340649144333628,True,False,0.6950000000000001,0.34444444444444444,0.6599999999999999,1.7
16,1.0349021492859725,A,-2.1147897811131138,-0.30102010205283136,-0.19646385375797162,"('NORMAL', 0.7604625567581557, 2.1256952990255926)",0.0,0.45829716687190103,2.2914858343595053,True,False,0.93,1.0333333333333334,0.45499999999999996,-0.3
17,-1.0971517493701841,A,0.40768238398237755,-4.9775071736237475,-0.10071782910932263,"('NORMAL', 1.0720228572025792, 2.1256952990255926)",0.0,0.5299664083872955,2.6498320419364774,True,False,0.06999999999999999,-1.1,0.06999999999999999,-5.0
18,0.06061795724922869,A,-4.250421668236449,4.996764974533342,-0.2196157513835302,"('NORMAL', 0.49668239632746636, 2.1256952990255926)",0.0,0.38167491535113374,1.9083745767556688,True,False,0.545,0.05555555555555555,0.9099999999999999,5.0
19,-0.12400717615847753,A,-3.4817072073254436,0.41410461943912036,-0.3270515383391894,"('NORMAL', 0.591629294735893, 2.1256952990255926)",0.0,0.40559625030868707,2.0279812515434354,True,False,0.445,-0.12222222222222223,0.525,0.4
20,0.3451801145807618,A,-3.0404502577804564,-1.2343683167092319,-0.3462315544123511,"('NORMAL', 0.6461306484775791, 2.1256952990255926)",0.0,0.42305980611416993,2.1152990305708497,True,False,0.6950000000000001,0.34444444444444444,0.355,-1.25
21,-1.7489170641556413,A,-1.668931347131086,-0.7672747465007301,-0.1639499202113996,"('NORMAL', 0.8155322576528976, 2.1256952990255926)",0.0,0.45578260218150723,2.2789130109075364,True,False,0.01,-1.7444444444444445,0.41,-0.75
22,1.837600229987187,A,-0.2584449110456777,1.9645716579735235,0.12092394200213195,"('NORMAL', 0.9897468967202498, 2.1256952990255926)",0.0,0.5260151653436449,2.6300758267182243,True,False,0.9949999999999999,1.8333333333333333,0.6900000000000001,1.95
23,-0.04172830134074843,A,-1.6717309151424802,0.5845915702022343,-0.10579051241923873,"('NORMAL', 0.8151864721719658, 2.1256952990255926)",0.0,0.46642872171326344,2.332143608566317,True,False,0.5,-0.044444444444444446,0.5549999999999999,0.6
24,0.10890135061121099,A,2.6164295470488548,3.261615959518582,0.5167658116215388,"('NORMAL', 1.3448337683607239, 2.1256952990255926)",0.0,0.6108028517650234,3.054014258825117,True,True,0.575,0.1111111111111111,0.8099999999999999,3.25
25,0.044033957889661614,A,-1.6298662108115303,3.8742716002571917,0.04148886634775651,"('NORMAL', 0.8203573438429617, 2.1256952990255926)",0.0,0.46837921914588854,2.341896095729443,True,False,0.54,0.044444444444444446,0.8550000000000001,3.85
26,-0.051663226712527474,A,0.5335312338583768,-2.8654773169348995,0.005533399190345224,"('NORMAL', 1.087566935753974, 2.1256952990255926)",0.0,0.5407856433309205,2.7039282166546026,True,False,0.495,-0.05555555555555555,0.2,-2.85
27,0.0928709849022431,A,-1.8546399732057706,1.4406982270760174,-0.09036430062430204,"('NORMAL', 0.7925946664534484, 2.1256952990255926)",0.0,0.4611198831232173,2.3055994156160864,True,False,0.5650000000000001,0.08888888888888889,0.645,1.45
28,1.0388855204792082,A,0.7786649130284408,-1.5924417731492202,0.08958033548225482,"('NORMAL', 1.1178443452683742, 2.1256952990255926)",0.0,0.5558518392843097,2.7792591964215485,True,False,0.93,1.0333333333333334,0.31,-1.6
29,-0.3287876859951278,A,-1.8270624306787009,0.45210432696431263,-0.12987825037312475,"('NORMAL', 0.7960008754709927, 2.1256952990255926)",0.0,0.4593950231666295,2.2969751158331473,True,False,0.34500000000000003,-0.3333333333333333,0.5349999999999999,0.45
30,-0.9385487986859417,A,2.2828734142159246,-3.3985733805017246,0.18918787639093718,"('NORMAL', 1.3036349593516368, 2.1256952990255926)",0.0,0.5934998288165205,2.967499144082603,True,False,0.11000000000000001,-0.9333333333333333,0.145,-3.4
31,0.23524016602840667,A,-1.0010670523342053,4.582182714489803,0.1464226736950111,"('NORMAL', 0.8980227616998042, 2.1256952990255926)",0.0,0.4908069401168852,2.454034700584426,True,False,0.64,0.23333333333333334,0.9,4.6
32,-0.5692778107316636,A,-0.24165302412331313,-1.3958575954520565,-0.022485050176669068,"('NORMAL', 0.9918209276677282, 2.1256952990255926)",0.0,0.5113845923648273,2.556922961824136,True,False,0.22999999999999998,-0.5666666666666667,0.335,-1.4
33,-1.576792101470934,A,-3.867137285644936,0.6195210036441985,-0.3637101624176155,"('NORMAL', 0.544023333939496, 2.1256952990255926)",0.0,0.38416493603671387,1.9208246801835693,True,False,0.015,-1.5777777777777777,0.5549999999999999,0.6
34,-0.8837383880279347,A,-0.5744517166510257,-1.8493442053019744,-0.08143251376508355,"('NORMAL', 0.9507156730424428, 2.1256952990255926)",0.0,0.49815076858091756,2.4907538429045877,True,False,0.12,-0.8888888888888888,0.28500000000000003,-1.85
