,skill,group,feature_0,feature_1,normal_learning_aware-1_score,admitted,skillcut,skillround,testcut,testround
0,-0.44706564442629515,A,-3.0205841191529212,1.0896695678857387,-0.2624156078478179,False,0.29500000000000004,-0.4444444444444444,0.55,1.0999999999999999
1,-0.09121088089120068,A,-1.4688550500983504,-1.793086867759792,-0.07075554449695609,False,0.45999999999999996,-0.08888888888888889,0.21000000000000002,-1.8
2,-0.5321193837002024,A,1.0396071434065681,-0.7531562189791561,0.23907433013013757,False,0.255,-0.5333333333333333,0.32,-0.7666666666666666
3,0.9956864407527947,A,-1.5847840612309643,2.0972224375545574,-0.08507438537000682,False,0.9199999999999999,1.0,0.6799999999999999,2.1
4,-0.001222415204257307,A,2.184359168886518,2.192795354566652,0.38046708360751574,True,0.505,-0.0,0.7,2.1999999999999997
5,0.07850857744348448,A,1.5124626845759355,-0.016093482607428822,0.2974785482270145,False,0.5549999999999999,0.07777777777777778,0.41500000000000004,-0.0
6,0.4849035155251792,A,-1.9806091079645003,2.4954156920490753,-0.13396426894938018,False,0.76,0.48888888888888893,0.74,2.5
7,-0.5541459439137462,A,-1.7494384158663403,2.7784693244575562,-0.10541148201255326,False,0.25,-0.5555555555555556,0.775,2.766666666666667
8,0.9658534872336786,A,1.342163105012404,3.1905894916081072,0.2764441880035136,False,0.9099999999999999,0.9666666666666666,0.795,3.1999999999999997
9,-0.46318678371185773,A,-6.105063712493326,-1.7377815825898486,-0.6433916210279077,False,0.28500000000000003,-0.4666666666666667,0.215,-1.7333333333333334
10,-1.1206118537012266,A,-0.4512708291411591,1.350050218682987,0.054930221235537154,False,0.06999999999999999,-1.1222222222222222,0.585,1.3666666666666665
11,0.8218571842947098,A,-0.25075531636057713,1.286252997348679,0.07969666832270283,False,0.8800000000000001,0.8222222222222223,0.575,1.3
12,-0.773486965257136,A,-3.8414409939413865,4.9613202035518285,-0.3638028176136323,False,0.16,-0.7777777777777778,0.9099999999999999,4.966666666666667
13,-1.2113259715620233,A,0.04693340880324359,0.9611558197585257,0.1164653549842844,False,0.05500000000000001,-1.2111111111111112,0.53,0.9666666666666667
14,-0.48034661270091145,A,-0.9743196823959637,-3.543048020265865,-0.009673567112315196,False,0.275,-0.47777777777777775,0.09,-3.533333333333333
15,0.4703119092152241,A,0.44772647380642094,4.628125205781185,0.16596885772906259,False,0.755,0.4666666666666667,0.885,4.633333333333334
16,0.6438682399012028,A,0.6515675570125068,-3.273795525103851,0.19114605889124095,False,0.82,0.6444444444444444,0.1,-3.266666666666667
17,-0.6902802603029952,A,-1.2877979716050536,-0.3782974445553903,-0.048392483943292625,False,0.19,-0.6888888888888889,0.375,-0.3666666666666667
18,-0.1264500871666933,A,-2.338719152039177,-2.679942544368306,-0.17819582657287064,False,0.445,-0.12222222222222223,0.145,-2.6666666666666665
19,0.6916274951138499,A,2.5821507654726963,0.5300369312251455,0.429599863370802,True,0.835,0.6888888888888889,0.485,0.5333333333333333
20,-0.35072484590865366,A,1.492170476513404,1.305685284927576,0.29497217906737555,False,0.335,-0.35555555555555557,0.575,1.3
