,skill,group,feature_0,feature_1,normal_learning_aware-1_score,admitted,skillcut,skillround,testcut,testround
0,-0.19517171246070425,A,0.8309338000464457,-2.204428572855243,0.21330027781287017,False,0.385,-0.2,0.24500000000000002,-2.2
1,-0.7202321386361311,A,-1.3605049988677609,-4.631398377318065,-0.05737281029608408,False,0.16,-0.7222222222222222,0.08,-4.65
2,-0.9575671740987579,A,1.7089459598506134,1.546909079696776,0.32174695805288295,True,0.1,-0.9555555555555555,0.6599999999999999,1.55
3,-0.5793727521670858,A,-0.9618348789005065,0.5654697321388346,-0.008131520709639831,False,0.21000000000000002,-0.5777777777777778,0.545,0.55
4,0.13000646461012835,A,0.3259481069899079,4.325509807618213,0.1509275402953189,False,0.5549999999999999,0.13333333333333333,0.8949999999999999,4.35
5,0.5924228275885364,A,2.2275691724069286,0.5124593476840833,0.3858041183884384,True,0.775,0.5888888888888889,0.5349999999999999,0.5
6,1.0034543572793067,A,-2.428771861225856,4.008085552184429,-0.18931858523727554,False,0.9099999999999999,1.0,0.8800000000000001,4.0
7,-0.8767751657341102,A,-4.477988013132759,2.3809850501575727,-0.4424252037356843,False,0.12,-0.8777777777777778,0.75,2.4
8,-0.010825699024558003,A,2.8678216709676176,-1.8642968676152263,0.46488418260960673,True,0.485,-0.011111111111111112,0.275,-1.85
9,0.14671778570622937,A,0.49680951303792165,1.8910556931045397,0.17203129388249103,False,0.5650000000000001,0.14444444444444446,0.6950000000000001,1.9
10,-1.1691841905761893,A,-1.9646151357550807,-0.3557382975273796,-0.1319887915364598,False,0.06,-1.1666666666666667,0.445,-0.35
11,-0.12886139014965062,A,-1.007126962077653,0.16951158703192457,-0.013725721207741825,False,0.41500000000000004,-0.13333333333333333,0.5,0.15
12,-1.4012190794427686,A,-2.035064787782193,2.0142720580947064,-0.14069030073663813,False,0.03,-1.4,0.71,2.0
13,0.030088275961728077,A,-1.5898903147508645,2.041446005175976,-0.08570507850621643,False,0.5,0.03333333333333333,0.7150000000000001,2.05
14,-0.6524440694918691,A,-6.78048424785501,-6.129416532982523,-0.7268154255937166,False,0.185,-0.6555555555555556,0.034999999999999996,-6.15
15,-0.8971736142622873,A,-4.263314310311449,1.3565687806881317,-0.4159100237967246,False,0.12,-0.8999999999999999,0.635,1.35
16,-0.7854868258869462,A,0.9270098113115376,-1.034610323604205,0.2251669978304211,False,0.13999999999999999,-0.7888888888888889,0.365,-1.05
17,0.43675046464024175,A,-0.44266534370085836,0.8113754946990559,0.05599311805015819,False,0.71,0.43333333333333335,0.5650000000000001,0.8
18,-1.3273583552406856,A,1.5219922539828001,-0.945894623530336,0.2986555822290513,False,0.04,-1.3222222222222222,0.375,-0.95
19,-0.5425868460856896,A,-1.750166406823602,-0.35982944063777966,-0.10550139899340397,False,0.23500000000000001,-0.5444444444444445,0.445,-0.35
20,-0.5331446472224042,A,-1.4116913876637076,-2.1622256840955347,-0.06369503929531924,False,0.24,-0.5333333333333333,0.25,-2.15
21,0.9367985283613208,A,1.5281085860914367,-1.8546970467947173,0.299411034081307,False,0.89,0.9333333333333333,0.27999999999999997,-1.85
22,1.2276205178327282,A,2.153917421057714,3.2184461095416257,0.3767071055071285,True,0.96,1.2222222222222223,0.825,3.2
23,0.29305756983830333,A,0.1942369126658731,-3.2248779268028867,0.134659380890699,False,0.645,0.2888888888888889,0.155,-3.2
24,-0.29028824209435644,A,1.9942246747671386,0.5937464023974098,0.35698283631536,True,0.34500000000000003,-0.2888888888888889,0.545,0.6
25,0.1344039035289795,A,0.6886178161413276,-0.8275656591807824,0.19572227980081128,False,0.5599999999999999,0.13333333333333333,0.395,-0.85
26,-0.5031930566721118,A,-2.123725176137795,7.939321065330471,-0.15164108846616095,False,0.25,-0.5,0.99,7.95
27,0.22091882027527945,A,-0.36681039656818193,-0.8398869699513845,0.06536225617024438,False,0.605,0.2222222222222222,0.39,-0.85
28,1.5130443513355585,A,0.6671337893973074,3.9391351670477928,0.19306870450283786,False,0.9800000000000001,1.511111111111111,0.8699999999999999,3.95
29,-0.4630327813255531,A,-1.5063866351245259,-1.588944876818173,-0.07539121583110063,False,0.27,-0.4666666666666667,0.31,-1.6
30,-1.5858959532423644,A,-5.01890416705816,-0.6229691408789818,-0.5092358515454928,False,0.015,-1.588888888888889,0.41500000000000004,-0.6
31,1.2335568610445227,A,-1.9016350759867213,5.564422474777029,-0.12420988058752766,False,0.96,1.2333333333333334,0.9400000000000001,5.55
32,0.5717125333902743,A,-0.8157088842513008,2.5895227020192184,0.009917066476226387,False,0.77,0.5666666666666667,0.77,2.6
33,-1.0042468804988904,A,-4.415796845961124,-0.8497735493384337,-0.43474373196481525,False,0.09,-1.0,0.39,-0.85
34,-0.5431387520861684,A,-5.0325183619515705,2.5916441858597796,-0.5109173934510858,False,0.22999999999999998,-0.5444444444444445,0.77,2.6
35,1.0027174527089002,A,-1.3575170291807597,-0.6251855511876563,-0.05700375459498155,False,0.9099999999999999,1.0,0.41500000000000004,-0.65
36,-0.6944736528439092,A,0.9354872237595527,-1.190456374164304,0.2262140758540531,False,0.16499999999999998,-0.7,0.34500000000000003,-1.2
37,-0.8588777505521724,A,-2.9671645117857564,1.1281418473353475,-0.2558175453790862,False,0.125,-0.8555555555555556,0.61,1.15
38,0.5040268803944433,A,-0.053129513382114024,2.4440335142058265,0.10410619616746679,False,0.75,0.5,0.755,2.45
39,0.10861799024569087,A,-0.45870690589856755,2.2937519573341865,0.054011762613585125,False,0.545,0.1111111111111111,0.745,2.3
40,-0.058775923907522606,A,-2.661802928329041,7.6623978856889,-0.21810115429163193,False,0.45999999999999996,-0.05555555555555555,0.99,7.65
41,-0.33242066286496924,A,1.3484972106890976,-0.06987995440234207,0.27722653791206164,False,0.32999999999999996,-0.3333333333333333,0.475,-0.05
42,0.1736572702612878,A,0.12951995190947613,2.5597362027169335,0.12666593857798686,False,0.585,0.17777777777777778,0.77,2.55
43,0.43179307997618166,A,0.9470672722592047,1.9457836579421453,0.2276443724653047,False,0.705,0.43333333333333335,0.7,1.95
44,0.31253029577052305,A,-0.6422010807712077,-3.5923000278738337,0.031347686853226,False,0.65,0.3111111111111111,0.13,-3.6
45,-0.5493960048109195,A,-2.168483885761361,1.1930742340615699,-0.15716940993221568,False,0.225,-0.5444444444444445,0.615,1.2
46,0.19434163094481166,A,0.8313312759793001,0.7610424758426091,0.21334937160378414,False,0.595,0.18888888888888888,0.5599999999999999,0.75
47,-0.3771124790201531,A,-0.14405368865835805,1.1516944248138423,0.09287579935329399,False,0.31,-0.37777777777777777,0.615,1.15
48,0.6619740321389375,A,1.938613941348593,-1.9482966185089965,0.3501141393871776,True,0.8,0.6666666666666666,0.265,-1.95
49,-0.8981496356009443,A,-0.3209809473966855,-1.9253895646727028,0.07102282882220597,False,0.11499999999999999,-0.8999999999999999,0.265,-1.95
50,1.0729522442384987,A,0.46553687552707845,-3.085551264698606,0.16816868938148197,False,0.925,1.0777777777777777,0.175,-3.1
51,-0.6059234766184851,A,-1.2661231481541002,-9.338319234099924,-0.045715342605559275,False,0.195,-0.6111111111111112,0.005,-9.35
52,-0.9563043417098166,A,0.14996787814827772,4.870673415204737,0.12919154109229058,False,0.10500000000000001,-0.9555555555555555,0.915,4.85
53,-1.777170322674873,A,-5.033883972403098,2.232597985714944,-0.511086065283606,False,0.01,-1.7777777777777777,0.735,2.25
54,-0.561943886479826,A,-0.8318903340027552,-0.46072059728111514,0.007918432986449652,False,0.22000000000000003,-0.5666666666666667,0.43,-0.45
55,-0.04297832992305196,A,0.47398028515535084,2.6368968878635775,0.16921156758523823,False,0.47000000000000003,-0.044444444444444446,0.775,2.65
56,-0.13519896573859014,A,1.7887930171121413,4.65023374007956,0.331609177146612,True,0.41,-0.13333333333333333,0.905,4.65
