,skill,group,feature_0,feature_1,normal_learning_aware0_score,admitted,skillcut,skillround,testcut,testround
0,-0.5080461888427512,A,-2.442025037370802,-0.7136844325989182,-0.2529876583831176,False,0.24500000000000002,-0.5111111111111111,0.29500000000000004,-0.7
1,-0.1305647460849488,A,0.9896826228902909,2.2224173029209857,0.279571051265504,True,0.44000000000000006,-0.13333333333333333,0.615,2.2
2,-0.521428842092626,A,-3.461130166268362,3.1184545226063327,-0.20761277996889352,False,0.24,-0.5222222222222223,0.705,3.1
3,0.0890273332706332,A,-1.9367644879085717,2.486833988784864,-0.05480653772235211,False,0.5549999999999999,0.08888888888888889,0.64,2.5
4,0.07513788435024917,A,1.1504116608648027,1.7690208616420966,0.2789476037490911,False,0.545,0.07777777777777778,0.58,1.75
5,-0.5814831918014789,A,-3.283166965029693,-4.524116368547166,-0.5172485341757032,False,0.22000000000000003,-0.5777777777777778,0.05,-4.5
6,0.956823751249843,A,3.6396459955359015,2.8688334377358973,0.6206849406914198,True,0.8949999999999999,0.9555555555555555,0.6799999999999999,2.85
7,-0.5328531897774175,A,1.9942045663545303,7.491947659647789,0.6262682917462181,True,0.23500000000000001,-0.5333333333333333,0.9650000000000001,7.5
8,-1.192851207842422,A,-5.327883634877821,-6.826572527661849,-0.8584911892937497,False,0.05500000000000001,-1.1888888888888889,0.015,-6.85
9,0.7990646889806057,A,1.7326548650475462,1.4206258271174672,0.33267745720345454,True,0.85,0.8,0.525,1.4
10,0.7348793802179555,A,-0.8484258066099163,5.673460384265199,0.21167580197367908,False,0.825,0.7333333333333333,0.9199999999999999,5.65
11,-1.662383821377803,A,0.6657731002978677,2.2596439114004427,0.24290535748335765,False,0.015,-1.6666666666666667,0.62,2.25
12,-0.40472763141608153,A,-2.0924462488447704,0.5899573174665467,-0.15527423877993182,False,0.28500000000000003,-0.4,0.43499999999999994,0.6
13,-0.3398947897885629,A,0.20692140847619145,4.632343647216202,0.29134080752344027,True,0.325,-0.34444444444444444,0.86,4.65
14,0.7917718033123816,A,1.6395781972196706,1.8487669825118096,0.34020267509316354,True,0.845,0.7888888888888889,0.5900000000000001,1.85
15,0.11492654861512361,A,-5.090155358468819,-0.6313077423668289,-0.5623527787413831,False,0.5599999999999999,0.1111111111111111,0.3,-0.65
16,-0.512641142517066,A,-1.3838849008292393,-4.207382041288868,-0.27910667493660707,False,0.24500000000000002,-0.5111111111111111,0.06,-4.2
17,-0.6954703120577888,A,-3.3365037145846017,-6.232901617887803,-0.5974841201382236,False,0.16999999999999998,-0.7,0.02,-6.25
18,1.6392672395826113,A,-0.7743908543606195,6.325231920377183,0.24862423630788758,False,0.99,1.6444444444444446,0.945,6.35
19,0.28659673251312845,A,0.5598577214595883,-0.41120720433781155,0.11483154567223879,False,0.65,0.2888888888888889,0.31,-0.4
20,-0.3719111862098347,A,-0.13919323611644102,2.8627170764527428,0.17387531366726813,False,0.305,-0.36666666666666664,0.6799999999999999,2.85
21,-1.2032324355553294,A,-0.6954850106209428,1.0456997682685492,0.029522791567267188,False,0.05500000000000001,-1.2000000000000002,0.48,1.05
22,0.45517534584553165,A,-0.26981806517090334,2.2217440253766734,0.13070687046214555,False,0.72,0.4555555555555555,0.615,2.2
23,-0.7116429350138653,A,-2.898048140753245,-4.814483249839087,-0.4843021833115573,False,0.16499999999999998,-0.7111111111111111,0.034999999999999996,-4.8
24,0.384516859297988,A,-0.8489588186169881,3.536298678192053,0.11914576999518198,False,0.705,0.3888888888888889,0.75,3.55
25,-0.07905861832213323,A,-1.2528593032706539,0.19813463312620372,-0.07301305822391128,False,0.475,-0.07777777777777778,0.395,0.2
26,0.6050167362388145,A,1.6409804525606657,3.2862356062146727,0.40256230561777706,True,0.7849999999999999,0.6000000000000001,0.73,3.3
27,-0.4945811078437279,A,-4.927976221859384,4.794821619531052,-0.3084196332069493,False,0.25,-0.5,0.8699999999999999,4.8
28,0.2516861710895668,A,-1.5123412210179215,1.123738617170185,-0.06362856128167851,False,0.635,0.25555555555555554,0.49000000000000005,1.1
29,-1.023507626313953,A,-3.1268032049568983,-3.868664181949149,-0.47041206607591257,False,0.08499999999999999,-1.0222222222222221,0.08499999999999999,-3.85
30,1.1146175569903536,A,1.265441480360617,4.896619222453192,0.4278602241255632,True,0.9400000000000001,1.1111111111111112,0.8800000000000001,4.9
31,-0.7813607350218479,A,2.6098901569691835,-5.9037166975247475,0.11944316403178087,False,0.145,-0.7777777777777778,0.02,-5.9
32,-1.2844287728290744,A,-4.8351943322176885,-4.795718673744261,-0.7124026511473207,False,0.045,-1.2888888888888888,0.04,-4.8
33,0.8006554508563336,A,-0.4441068635701434,-0.548615836206798,-0.009751994117778323,False,0.85,0.8,0.3,-0.55
34,-0.021256386411909606,A,-3.0106334419663714,-0.7967990486672993,-0.323776108376873,False,0.51,-0.022222222222222223,0.28500000000000003,-0.8
35,-0.7468814942101581,A,-2.483613217992792,1.4397618499621783,-0.1647305097478857,False,0.155,-0.7444444444444445,0.53,1.45
36,-0.5792958117886932,A,-1.8105948018351055,3.9225268785032075,0.022220016245048366,False,0.22000000000000003,-0.5777777777777778,0.8,3.9
37,-1.088390765264814,A,-4.970455590719408,6.226225448191636,-0.25150789028376447,False,0.075,-1.088888888888889,0.9400000000000001,6.25
38,0.09177577952957859,A,-1.773813889132806,0.9197511542113637,-0.10335253579073761,False,0.5549999999999999,0.08888888888888889,0.45999999999999996,0.9
39,-0.6479305281883075,A,-4.160383206586762,-2.4304325068016914,-0.5303231547107751,False,0.19,-0.6444444444444444,0.16999999999999998,-2.45
40,0.31750619401873714,A,2.123770392564847,3.395944067112729,0.4643602144313902,True,0.675,0.3222222222222222,0.74,3.4
41,0.18005994320503454,A,-2.861735337974129,-3.882301017916704,-0.4396790421247329,False,0.595,0.17777777777777778,0.08499999999999999,-3.9
42,0.7914163725535605,A,-1.4873768243585155,1.10775601483412,-0.061370029233617326,False,0.845,0.7888888888888889,0.485,1.1
43,0.5792238375995404,A,1.673337227612168,1.195419870785761,0.31592407391363625,True,0.775,0.5777777777777778,0.5,1.2
