,skill,group,feature_0,feature_1,normal_learning_aware0_score,test_score_dist,cost_to_test,prob_accept_at_threshold,exp_utility_from_school,take_test_at_threshold,admitted,skillcut,skillround,testcut,testround
0,-1.1819261859729933,A,-0.09074784488106369,1.8503568768636027,-0.03274211941900048,"('NORMAL', 0.846589000671303, 2.915084857806493)",0.0,0.42829784462529574,2.1414892231264786,True,False,0.06,-1.1875,0.705,1.85
1,0.039823604538826975,A,-0.17456945066334567,7.797426650852195,0.1249665882058609,"('NORMAL', 0.8156928634545749, 2.915084857806493)",0.0,0.44815581970267004,2.24077909851335,True,False,0.5349999999999999,0.0375,0.99,7.8
2,-0.510380722539957,A,-1.6753257386784974,-2.865035851009374,-0.7471513303893704,"('NORMAL', 0.2625231672807904, 2.915084857806493)",0.0,0.31378365400350505,1.5689182700175253,True,False,0.265,-0.5125,0.185,-2.85
3,-1.0882783167206846,A,-1.624408160367151,-1.0868502119737309,-0.6728737835158034,"('NORMAL', 0.28129107886598437, 2.915084857806493)",0.0,0.3062337289881597,1.5311686449407986,True,False,0.08,-1.0875,0.37,-1.1
4,-0.7506369408415634,A,-0.6910468328333972,1.650231744849747,-0.253341685060416,"('NORMAL', 0.625322422326192, 2.915084857806493)",0.0,0.3873893665698712,1.936946832849356,True,False,0.175,-0.75,0.6799999999999999,1.65
5,-0.14532719434387853,A,0.7407822353236669,1.5238831360539993,0.2537846140094239,"('NORMAL', 1.1530859619031388, 2.915084857806493)",0.0,0.5226917126264894,2.613458563132447,True,False,0.44000000000000006,-0.15,0.67,1.5
6,-0.9789554195498,A,-2.5983858374362865,0.926552964323174,-0.9570266675441312,"('NORMAL', -0.07771120552020816, 2.915084857806493)",0.0,0.2386370017900975,1.1931850089504876,True,False,0.11000000000000001,-0.975,0.585,0.95
7,0.9721358806267999,A,-0.18114153597133287,2.8081162777626627,-0.03479217425843914,"('NORMAL', 0.8132704325361907, 2.915084857806493)",0.0,0.46832477216740687,2.3416238608370343,True,False,0.9,0.975,0.79,2.8
8,-0.1718683665191605,A,0.6802814477382546,-3.635335517427304,0.06941459550092803,"('NORMAL', 1.1307857373069388, 2.915084857806493)",0.0,0.5168947224726543,2.5844736123632717,True,False,0.425,-0.175,0.11000000000000001,-3.65
9,-0.9265819581459287,A,-0.5707534228595765,-2.057716224738068,-0.3273869413088617,"('NORMAL', 0.6696618461076068, 2.915084857806493)",0.0,0.3935714623122041,1.9678573115610205,True,False,0.125,-0.925,0.26,-2.05
10,1.1622390808741843,A,1.0171418910636554,3.7769754819333414,0.4235203585123252,"('NORMAL', 1.254950460503752, 2.915084857806493)",0.0,0.5752928520654682,2.876464260327341,True,False,0.9349999999999999,1.1625,0.875,3.8
11,0.43968778336814063,A,0.9534285639652378,3.851620995161276,0.4031320087021593,"('NORMAL', 1.2314661132618254, 2.915084857806493)",0.0,0.5539350477156938,2.769675238578469,True,False,0.725,0.4375,0.8800000000000001,3.85
12,0.4219106800611085,A,0.6496928235797168,-2.9801880303731596,0.07916543838991584,"('NORMAL', 1.119510955340487, 2.915084857806493)",0.0,0.5275215623019314,2.637607811509657,True,False,0.7150000000000001,0.425,0.175,-3.0
13,-0.01460299411555647,A,0.11757478362401381,3.426665927772061,0.09135428499956899,"('NORMAL', 0.9233754622950537, 2.915084857806493)",0.0,0.4719761438370589,2.3598807191852944,True,False,0.51,-0.0125,0.845,3.45
14,0.29733484938504817,A,2.0238687276878964,5.88553516732821,0.8494114825287956,"('NORMAL', 1.6260238871438304, 2.915084857806493)",0.0,0.6400985793002981,3.2004928965014905,True,True,0.67,0.3,0.9650000000000001,5.9
15,-0.5966513206424765,A,-1.2330738328061739,1.137164125808071,-0.4630135378366825,"('NORMAL', 0.42553454651493855, 2.915084857806493)",0.0,0.3466008359949554,1.733004179974777,True,False,0.22999999999999998,-0.6,0.62,1.15
16,0.6811472498126108,A,0.7542387343636725,-1.533619552832537,0.162123890457715,"('NORMAL', 1.1580459461090804, 2.915084857806493)",0.0,0.5422652025758854,2.711326012879427,True,False,0.8150000000000001,0.675,0.32,-1.55
17,-1.135709901511144,A,-0.9703558569153332,4.911140991458805,-0.2501634812800137,"('NORMAL', 0.5223708043827189, 2.915084857806493)",0.0,0.35643175271672545,1.7821587635836273,True,False,0.075,-1.1375,0.925,4.9
18,1.6425792218305673,A,0.9816072325038008,4.823388367741941,0.4438500658095474,"('NORMAL', 1.2418526001541605, 2.915084857806493)",0.0,0.5828223562417147,2.9141117812085735,True,False,0.985,1.6375,0.9199999999999999,4.8
19,1.0740445690436546,A,1.1610422986401607,2.5826140953827688,0.4372056350391462,"('NORMAL', 1.3079912809048162, 2.915084857806493)",0.0,0.5855015065493696,2.927507532746848,True,False,0.9199999999999999,1.075,0.78,2.6
20,-0.04047719538159389,A,-0.014489378475415923,2.0517350640965093,0.0008329524091752824,"('NORMAL', 0.8746974104305465, 2.915084857806493)",0.0,0.4600672587424339,2.30033629371217,True,False,0.5,-0.0375,0.725,2.05
21,-0.24265582130749397,A,-0.39279545980684394,8.036633006991103,0.054614542622585915,"('NORMAL', 0.7352560755902501, 2.915084857806493)",0.0,0.4233746596915673,2.1168732984578362,True,False,0.39,-0.2375,0.9949999999999999,8.05
22,0.7558979275059241,A,0.969037750430849,-0.7034678781414778,0.2649908696039766,"('NORMAL', 1.2372195650405429, 2.915084857806493)",0.0,0.5622609503066557,2.8113047515332785,True,False,0.835,0.75,0.41500000000000004,-0.7
23,-0.8106935956951108,A,-1.724814557190278,2.0306661423118113,-0.6103576827735783,"('NORMAL', 0.24428188792132322, 2.915084857806493)",0.0,0.3040906828376879,1.5204534141884396,True,False,0.15,-0.8125,0.725,2.05
24,0.42871998384750615,A,0.9619212029758719,7.4908897193678,0.520982522646734,"('NORMAL', 1.2345964486658767, 2.915084857806493)",0.0,0.5544167297443512,2.7720836487217557,True,True,0.72,0.425,0.99,7.5
25,-1.2263097288354594,A,0.5930610217742536,2.6912767037005247,0.23788460940798964,"('NORMAL', 1.098636815516003, 2.915084857806493)",0.0,0.4858113748712082,2.429056874356041,True,False,0.05,-1.225,0.7849999999999999,2.7
26,-1.0704646582746962,A,-0.045213009970888285,3.1469731745244367,0.02442046309421514,"('NORMAL', 0.8633728655757764, 2.915084857806493)",0.0,0.43461709493853895,2.173085474692695,True,False,0.08499999999999999,-1.075,0.825,3.15
27,0.19261482853363326,A,-0.6050298781757135,0.7353358444084701,-0.251501627545656,"('NORMAL', 0.6570277518682159, 2.915084857806493)",0.0,0.41500545972571445,2.075027298628572,True,False,0.61,0.1875,0.5700000000000001,0.75
28,0.9897814838319776,A,1.076891471478892,1.8223540607153992,0.3831805439272491,"('NORMAL', 1.2769737946778308, 2.915084857806493)",0.0,0.5765588948238662,2.882794474119331,True,False,0.905,0.9875,0.705,1.8
29,0.9358261262563368,A,0.35596392968692825,4.809848808159376,0.22009024695201565,"('NORMAL', 1.0112442605482042, 2.915084857806493)",0.0,0.5137353173120514,2.5686765865602568,True,False,0.885,0.9375,0.9199999999999999,4.8
30,-0.5729707630032359,A,-1.0278866075955122,5.40842686133456,-0.2550105641537101,"('NORMAL', 0.5011653174368709, 2.915084857806493)",0.0,0.36358607407306875,1.8179303703653438,True,False,0.23500000000000001,-0.575,0.945,5.4
31,1.6768383912222455,A,1.1459576791129464,7.263649299031062,0.5795076332283302,"('NORMAL', 1.3024311813287537, 2.915084857806493)",0.0,0.597360222907195,2.986801114535975,True,True,0.99,1.675,0.985,7.25
