,skill,group,feature_0,feature_1,normal_learning_aware-1_score,admitted,skillcut,skillround,testcut,testround
0,-0.3378304586405257,A,0.13025479578169424,-3.6077016822560393,0.01704923812978349,False,0.34500000000000003,-0.3333333333333333,0.10500000000000001,-3.6
1,0.38438498435232193,A,-0.20549626937664156,1.1991447955153909,-0.10670657498048353,False,0.72,0.3888888888888889,0.54,1.2
2,-0.10409551625357105,A,0.6133894114630908,-1.3399138157822654,0.19512973707673717,False,0.465,-0.1,0.28500000000000003,-1.35
3,0.3506705153917441,A,1.1548429675052865,5.850764586846312,0.3947062449214624,False,0.7,0.35555555555555557,0.9349999999999999,5.85
4,-0.2600929273385228,A,-0.9693883498434228,2.9501954478118915,-0.3882725783588438,False,0.385,-0.25555555555555554,0.745,2.95
5,0.07031515099958208,A,-0.04942091137677171,-0.43061382630883915,-0.04917814144702295,False,0.5549999999999999,0.06666666666666667,0.365,-0.45
6,0.2827333354405364,A,0.5444392256856687,4.308917925250529,0.16971511538085424,False,0.665,0.2777777777777778,0.86,4.3
7,0.2692964437241819,A,0.842365790618735,2.457717337632206,0.27952904634501335,False,0.65,0.26666666666666666,0.675,2.45
8,0.013982928111172336,A,-0.03230472569657263,1.2122808563167362,-0.04286921886713354,False,0.525,0.011111111111111112,0.545,1.2
9,-0.7041868212018491,A,-3.239503580588209,3.591770417105128,-1.2250233302956541,False,0.18,-0.7,0.8099999999999999,3.6
10,1.057178206353192,A,-0.14896823877194731,-2.3117679995286284,-0.08587068459333934,False,0.9349999999999999,1.0555555555555556,0.195,-2.3
11,0.5515108604094349,A,2.0143343884807967,1.7784558857339854,0.7115095873441045,True,0.795,0.5555555555555556,0.6,1.8
12,0.9801589439807231,A,1.0668200016497074,-0.43750000102166775,0.36226151177758603,False,0.915,0.9777777777777779,0.36,-0.45
13,-0.3432106572810628,A,-0.3409392576898254,0.8325467619565804,-0.15663004176346393,False,0.34500000000000003,-0.34444444444444444,0.5,0.85
14,-1.4257454843899657,A,-1.3276671317668836,2.2000090413575,-0.5203319716959407,False,0.03,-1.4222222222222223,0.6599999999999999,2.2
15,-0.6894438785538778,A,-0.8047818523352258,7.432219298278866,-0.3275996183706056,False,0.19,-0.6888888888888889,0.9800000000000001,7.45
16,-0.6305081716832557,A,-0.8424140965342783,-1.8379054116041593,-0.34147063610757566,False,0.215,-0.6333333333333333,0.225,-1.85
17,0.14750109700554456,A,0.4463582357149757,3.0144297939287323,0.1335630553456645,False,0.585,0.14444444444444446,0.75,3.0
18,0.8323305245057219,A,-0.16923781819218664,2.6617208109035655,-0.09334192904455763,False,0.8699999999999999,0.8333333333333334,0.71,2.65
19,0.5894246237385936,A,1.6255519394018043,5.714031865918987,0.5682067266783261,True,0.8099999999999999,0.5888888888888889,0.93,5.7
20,-1.3619420589780877,A,-2.797909294087856,-7.7547920678868145,-1.062254345586917,False,0.034999999999999996,-1.3666666666666667,0.01,-7.75
21,-1.244086209598461,A,-2.126594948900796,0.016300281542162454,-0.814811935830057,False,0.05,-1.2444444444444445,0.41,0.0
22,-0.6008019528223503,A,-0.2393233564194519,-3.650522976825374,-0.11917503479061271,False,0.22999999999999998,-0.6000000000000001,0.10500000000000001,-3.65
23,0.27976182547710887,A,-1.4315622902425895,0.4276711953359449,-0.5586270990973015,False,0.6599999999999999,0.2777777777777778,0.45,0.45
24,-0.12874730709806326,A,-0.7264629483275202,0.7935284801576414,-0.29873174376592565,False,0.45,-0.13333333333333333,0.495,0.8
25,-0.3934858672196891,A,0.5107409473557487,2.2756673173067066,0.15729413368368925,False,0.325,-0.3888888888888889,0.665,2.3
26,1.089604413685454,A,-0.825101591676078,7.426896788078615,-0.33508935146536123,False,0.945,1.088888888888889,0.975,7.45
27,0.21655766337410373,A,0.2484115137880314,1.8732839253482012,0.06060109016759895,False,0.625,0.2111111111111111,0.615,1.85
28,1.0673471141632507,A,-0.5377697295913704,-3.281850025030153,-0.22918056392953928,False,0.9400000000000001,1.0666666666666667,0.12,-3.3
29,0.2657783034814929,A,0.9286348684851279,7.278944467307026,0.311327306977764,False,0.645,0.26666666666666666,0.97,7.3
30,-0.8623059388865812,A,-0.5701785203399509,-1.3173071754275016,-0.24112624829875984,False,0.13999999999999999,-0.8666666666666667,0.29,-1.3
31,0.2167903479069975,A,-1.5888953331019875,-0.14264527941785446,-0.616619107667684,False,0.625,0.2222222222222222,0.39,-0.15
32,0.7947098866610802,A,0.7473928774302292,3.614576526219242,0.24452260462441436,False,0.86,0.8,0.8150000000000001,3.6
33,-0.22268642810741932,A,0.24628856742530067,-0.07000114113100589,0.05981858497082371,False,0.4,-0.2222222222222222,0.4,-0.05
34,1.128558266404268,A,-0.13491764900473546,1.7728978013161623,-0.08069172213643667,False,0.95,1.1333333333333333,0.6,1.75
35,-0.14417003084330413,A,1.5219507902698997,3.1173369878217483,0.5300199693438986,False,0.445,-0.14444444444444446,0.765,3.1
36,0.16812891840583818,A,-1.4259189780409538,4.906203125721668,-0.5565470083317839,False,0.595,0.16666666666666666,0.9,4.9
37,-0.5865335077721495,A,0.013852166327712911,-3.328146934119808,-0.02585606747053421,False,0.23500000000000001,-0.5888888888888889,0.11499999999999999,-3.35
38,-0.19599566360294393,A,-1.965516449776713,4.946044104968797,-0.7554393747205888,False,0.41500000000000004,-0.2,0.9,4.95
39,1.5698611023571798,A,0.46367036651146454,-3.1564934972199383,0.13994420211099318,False,0.99,1.5666666666666667,0.13,-3.15
40,0.3457303631384906,A,-0.7649181796865244,0.3062024373972871,-0.3129061095953615,False,0.6950000000000001,0.34444444444444444,0.43499999999999994,0.3
41,-0.553249476353663,A,-0.35996704837887694,3.512834973300603,-0.1636435703945795,False,0.25,-0.5555555555555556,0.8,3.5
42,-0.31426131557774556,A,1.745507156138398,-4.113854262231585,0.6124214944767682,True,0.36,-0.3111111111111111,0.08499999999999999,-4.1
43,-0.09313704598719119,A,1.07232160985748,-1.2802328668392597,0.36428937130752054,False,0.47000000000000003,-0.08888888888888889,0.29500000000000004,-1.3
44,-1.4337117255481882,A,-2.8984023817880713,1.9979878994125737,-1.0992954902648542,False,0.025,-1.4333333333333333,0.63,2.0
45,1.1257032739499855,A,2.8186342369938937,2.1774633826110543,1.0079696497723878,True,0.95,1.1222222222222222,0.655,2.2
46,-0.5476232497664516,A,-1.7243817622661415,3.160617944003201,-0.6665585864857461,False,0.255,-0.5444444444444445,0.77,3.15
47,0.3281872656189642,A,-0.2807737149856229,3.1126228511595566,-0.13445338640403054,False,0.6900000000000001,0.3333333333333333,0.765,3.1
48,-0.3884924593978293,A,0.0011418094583154903,3.800347876533328,-0.030541028182578853,False,0.325,-0.3888888888888889,0.835,3.8
49,0.22114879233563844,A,-0.8428929998734062,1.218673834915104,-0.3416471569835617,False,0.63,0.2222222222222222,0.545,1.2
50,-0.4401056281272927,A,0.6565088902599804,2.8485484114390056,0.21102331631790344,False,0.3,-0.4444444444444444,0.73,2.85
51,0.3247268363968108,A,0.6241477985478753,0.5937151719274834,0.19909521352520243,False,0.6849999999999999,0.3222222222222222,0.475,0.6
52,1.2201905228476506,A,0.15478809694901985,-0.5421758897525377,0.02609206464415252,False,0.97,1.2222222222222223,0.35,-0.55
53,-0.1299405603485673,A,0.18841855999753024,-2.6482029183641993,0.038488050038511475,False,0.45,-0.13333333333333333,0.16499999999999998,-2.65
54,0.3292321403809267,A,2.556664625058061,-5.794893808264927,0.9114092343348044,True,0.6900000000000001,0.3333333333333333,0.025,-5.8
55,-0.18787627897391454,A,-0.09554213387187789,6.342647369503029,-0.0661781452707776,False,0.425,-0.18888888888888888,0.95,6.35
56,-0.30475843874671915,A,-1.4792049042162647,-2.34670628224551,-0.576187878623735,False,0.365,-0.30000000000000004,0.185,-2.35
57,0.2364466986969086,A,0.9957835794887497,3.5102931985766728,0.33607791596135916,False,0.64,0.23333333333333334,0.8,3.5
58,1.0164362564779073,A,-0.5008797910066316,-1.9405577676841361,-0.2155831555550068,False,0.925,1.011111111111111,0.215,-1.95
59,0.19700851420312623,A,-0.467701910987273,-0.25274214552393337,-0.20335398952947445,False,0.61,0.2,0.375,-0.25
60,-0.10150655383155555,A,-0.21930603071518495,2.14761306063363,-0.11179676953430932,False,0.465,-0.1,0.65,2.15
61,-0.23878675357412574,A,-1.0001207329911848,-1.3818872646569813,-0.3996003490197469,False,0.395,-0.23333333333333334,0.27999999999999997,-1.4
62,-0.2752848149269254,A,-0.057529903665305,3.1969979580815187,-0.05216706698832859,False,0.38,-0.2777777777777778,0.77,3.2
63,1.1136957783687393,A,1.1808954851625146,-1.3836849711855053,0.4043090454508349,False,0.95,1.1111111111111112,0.275,-1.4
64,-1.5014539140853211,A,-1.8036232421220517,-5.462863394047752,-0.6957665169714002,False,0.02,-1.5,0.03,-5.45
65,-0.2520942721603504,A,0.12327949236161118,-1.8446940793118216,0.014478183452604381,False,0.39,-0.25555555555555554,0.22000000000000003,-1.85
66,0.06712678429168059,A,0.711355837824374,6.853340713864936,0.23123956965799858,False,0.55,0.06666666666666667,0.96,6.85
67,0.12342835142045235,A,0.4654787806197423,3.781135736609186,0.14061077262002328,False,0.575,0.12222222222222223,0.8300000000000001,3.8
68,1.4796114085996408,A,0.8412724783847593,1.9075118933434205,0.2791260580642904,False,0.985,1.4777777777777779,0.62,1.9
69,-0.1950209300236042,A,-0.1157342614434631,0.16100319908219773,-0.0736208414387535,False,0.41500000000000004,-0.2,0.41500000000000004,0.15
70,0.23679263436478087,A,0.05808507748384456,-0.5283626294858992,-0.009552083792091463,False,0.64,0.23333333333333334,0.35,-0.55
71,-0.7602403332813018,A,-0.2785135642598608,-1.7314363121949823,-0.13362030850839812,False,0.16499999999999998,-0.7555555555555555,0.24500000000000002,-1.75
