,skill,group,feature_0,feature_1,normal_learning_aware0_score,test_score_dist,cost_to_test,prob_accept_at_threshold,exp_utility_from_school,take_test_at_threshold,admitted,skillcut,skillround,testcut,testround
0,0.763480519128723,A,2.8060499602570377,1.223046314645522,0.4509719000517488,"('NORMAL', 1.3682545195297664, 2.1256952990255926)",0.0,0.6145264547720062,3.072632273860031,True,True,0.85,0.7625,0.6,1.2
1,1.214332897098045,A,1.384776117639311,3.9465675471126196,0.4008567785026171,"('NORMAL', 1.1927074861285014, 2.1256952990255926)",0.0,0.570589711601547,2.852948558007735,True,True,0.9400000000000001,1.2125,0.865,3.95
2,-0.8098548668300533,A,-1.1672052919283977,-1.462229545236982,-0.13472912222829744,"('NORMAL', 0.8775023846825559, 2.1256952990255926)",0.0,0.4719407339213848,2.3597036696069242,True,False,0.15,-0.8125,0.305,-1.45
3,0.8732899736491595,A,-0.4097358278784975,0.9852379417592763,0.060673780854941343,"('NORMAL', 0.9710603700044392, 2.1256952990255926)",0.0,0.5081569653235609,2.540784826617805,True,False,0.875,0.875,0.575,1.0
4,0.531706999016669,A,-0.7878842060480371,2.5192228681385034,0.0823578587241429,"('NORMAL', 0.9243538001776863, 2.1256952990255926)",0.0,0.4932183577499205,2.4660917887496026,True,False,0.755,0.5375,0.75,2.5
5,0.41128617243664933,A,-2.763357754877229,2.7577343338705487,-0.1407641170916636,"('NORMAL', 0.6803554160092194, 2.1256952990255926)",0.0,0.42611959565718605,2.1305979782859303,True,False,0.71,0.4125,0.78,2.75
6,0.38027080642358296,A,0.7829645309418692,1.1359418994950303,0.20813544454639868,"('NORMAL', 1.1183754077187118, 2.1256952990255926)",0.0,0.5452528739058102,2.7262643695290514,True,False,0.6950000000000001,0.375,0.5900000000000001,1.15
7,0.22826276150019964,A,-0.5197531106923567,6.3598566776723136,0.2802128336095488,"('NORMAL', 0.9574717095776284, 2.1256952990255926)",0.0,0.5003617847358541,2.5018089236792704,True,False,0.62,0.225,0.97,6.35
8,-1.0981638604340167,A,-1.3645256797115612,-3.526636172923026,-0.24736565372705804,"('NORMAL', 0.8531305798506856, 2.1256952990255926)",0.0,0.4634773969732151,2.3173869848660757,True,False,0.06999999999999999,-1.1,0.135,-3.55
9,-0.04528227401535822,A,-1.8680380564786851,0.3189773229101627,-0.1404802461410696,"('NORMAL', 0.790939817330572, 2.1256952990255926)",0.0,0.4531729412752389,2.2658647063761945,True,False,0.485,-0.05,0.5,0.3
10,-0.43398087344238967,A,-5.500869848627507,-4.540320754424075,-0.7800153309118647,"('NORMAL', 0.3422347016556513, 2.1256952990255926)",0.0,0.33302813001878606,1.6651406500939303,True,False,0.29,-0.4375,0.075,-4.55
11,1.1338003186861894,A,1.0039942947938523,-4.225360398320803,0.0022908766289095337,"('NORMAL', 1.1456756493569686, 2.1256952990255926)",0.0,0.5573845329144413,2.7869226645722067,True,False,0.93,1.1375,0.095,-4.25
